"SPX2.rv","SPX2.r","SPX2.rs","SPX2.nobs","SPX2.open","SPX2.highlow","SPX2.highopen","SPX2.openprice","SPX2.closeprice","DATE"
0.000174237,0.023504594,3.02e-05,1436,34183.14,-0.023504594,0.023504594,1274.86,1305.18,2000-12-22
8.28e-05,0.007346776,2.87e-05,1541,34185.669,0.010926231,0.007605179,1305.97,1315.6,2000-12-26
8.5e-05,0.010483259,3.43e-05,1541,34190.232,-0.015944401,0.012722953,1315.19,1329.05,2000-12-27
5.5e-05,0.003695418,2.2e-05,1541,34193.826,-0.007626713,0.005261096,1328.92,1333.84,2000-12-28
9.06e-05,-0.011078817,5.42e-05,1551,34195.444,0.017000647,0.004397387,1334.22,1319.52,2000-12-29
0.000194408,-0.029718933,0.000132783,1545,34196.929,0.034074466,0,1320.28,1281.62,2001-01-02
0.001016852,0.048713349,0.00010463,1524,34194.703,-0.055513871,0.048750458,1283.27,1347.33,2001-01-03
0.000169793,-0.010841003,9.18e-05,1540,34196.902,0.015750238,0.001986805,1347.56,1333.03,2001-01-04
0.000239665,-0.026315608,0.000147949,1537,34190.04,0.030286908,0.00107192,1333.34,1298.71,2001-01-05
0.000190918,0.003574239,6.26e-05,1541,34190.895,0.012720456,0.012164686,1295.86,1300.5,2001-01-09
0.000225235,0.009456986,0.000134376,1536,34189.681,-0.02036179,0.009913795,1300.8,1313.16,2001-01-10
7.42e-05,0.010295039,3.67e-05,1465,34195.556,-0.017010831,0.014303994,1313.27,1326.86,2001-01-11
0.000109216,-0.006123533,5.67e-05,1537,34189.958,0.016349426,0.004804466,1326.82,1318.72,2001-01-12
7.9e-05,0.005589966,3.34e-05,1537,34192.831,-0.010965072,0.00717277,1318.32,1325.71,2001-01-16
0.000155109,0.001453735,3.24e-05,1539,34186.331,0.016098659,0.015163537,1326.65,1328.58,2001-01-17
8.95e-05,0.013726057,2.98e-05,1533,34223.392,-0.018880312,0.017013756,1329.89,1348.27,2001-01-18
0.000124419,-0.00390235,7.07e-05,1541,34191.049,0.013235482,0.004869539,1347.97,1342.72,2001-01-19
9.96e-05,0.000134065,4.66e-05,1541,34192.195,0.014720485,0.008219143,1342.54,1342.72,2001-01-22
7.68e-05,0.012211971,3.2e-05,1541,34186.535,-0.017221326,0.014783328,1342.9,1359.4,2001-01-23
7.66e-05,0.002613459,2.94e-05,1541,34194.905,-0.009145544,0.006849467,1360.4,1363.96,2001-01-24
8.09e-05,-0.004768369,4.48e-05,1541,34193.799,0.009346206,0.002233083,1364.3,1357.81,2001-01-25
8.87e-05,-0.002138549,4.97e-05,1540,34192.893,0.010932389,0,1357.51,1354.61,2001-01-26
4.75e-05,0.006943042,2.07e-05,1540,34183.983,-0.011178731,0.007807543,1354.92,1364.36,2001-01-29
5.41e-05,0.006903406,2.49e-05,1541,34189.532,-0.014261483,0.008401969,1364.17,1373.62,2001-01-30
0.000106998,-0.00627268,6.72e-05,1541,34194.53,0.013617238,0.006992883,1373.73,1365.14,2001-01-31
7.41e-05,0.00401095,3.43e-05,1541,34196.316,-0.009080719,0.004185925,1366.01,1371.5,2001-02-01
6.72e-05,-0.018013872,4.95e-05,1541,34184.37,0.020241556,0.00211648,1373.47,1348.95,2001-02-02
5.55e-05,0.003476798,2.24e-05,1541,34194.751,-0.007469357,0.003764756,1349.47,1354.17,2001-02-05
4.26e-05,-0.001544413,2.3e-05,1541,34188.76,0.009957371,0.006799493,1354.31,1352.22,2001-02-06
9.5e-05,-0.008577942,6.06e-05,1549,34189.206,0.013400436,0,1352.26,1340.71,2001-02-07
6.32e-05,-0.00648583,3.13e-05,1540,34195.873,0.013344764,0.006851429,1341.1,1332.43,2001-02-08
7.01e-05,-0.013143871,4.86e-05,1541,34184.138,0.017067521,0,1332.53,1315.13,2001-02-09
6.91e-05,0.01172779,2.22e-05,1541,34193.963,-0.013098576,0.012246347,1314.76,1330.27,2001-02-12
6.87e-05,-0.009478672,4.04e-05,1541,34192.582,0.014210714,0.004732042,1330.31,1317.76,2001-02-13
8.87e-05,-0.002041816,4.83e-05,1541,34183.28,0.012196156,0.001462382,1318.8,1316.11,2001-02-14
8.01e-05,0.008030469,2.65e-05,1536,34188.173,-0.011612356,0.011612356,1315.92,1326.53,2001-02-15
0.000236995,-0.018986443,0.000205901,1541,34184.557,0.025522515,0,1326.61,1301.66,2001-02-16
7.85e-05,-0.0177122,5.48e-05,1541,34185.995,0.022208438,0.004316349,1301.53,1278.68,2001-02-20
0.000125303,-0.019286552,7.95e-05,1541,34183.537,0.023509341,0.003146093,1278.94,1254.51,2001-02-21
0.000347537,-0.002440699,0.000171386,1541,34192.128,-0.025408578,0.003713412,1255.27,1252.21,2001-02-22
0.000348191,-0.005876013,0.00017067,1541,34192.559,0.030290859,0,1252.82,1245.48,2001-02-23
0.000130602,0.016825847,3.53e-05,1540,34185.857,-0.020288714,0.016952121,1245.86,1267,2001-02-26
8.22e-05,-0.003071736,4.29e-05,1421,39611.541,0.016237852,0.008640573,1261.81,1257.94,2001-02-27
0.000216006,-0.014589915,0.000125635,1541,34185.851,0.027132328,0.004386442,1257.94,1239.72,2001-02-28
0.000276229,0.000604685,0.000132543,1537,34182.392,-0.021448041,0.000717519,1239.94,1240.69,2001-03-01
0.00028322,0.00547951,0.000185957,1082,34187.068,-0.025313504,0.007848402,1241.23,1248.05,2001-03-02
8.05e-05,0.005655758,2.84e-05,1541,34187.397,0.00687238,0.006758938,1234.18,1241.18,2001-03-05
0.00018981,0.009947061,3.14e-05,1541,34188.905,-0.020735508,0.020735508,1241.41,1253.82,2001-03-06
0.000128089,0.006138403,5.2e-05,1541,34188.049,-0.00799159,0.00799159,1253.8,1261.52,2001-03-07
0.000228882,-0.025635345,0.000179561,1541,34183.09,0.029137777,0,1264.74,1232.73,2001-03-09
0.000400021,-0.045200516,0.00032973,1541,34182.357,0.047008904,0,1233.42,1178.91,2001-03-12
0.000278753,0.014176758,0.000110233,1541,34196.765,-0.022042925,0.014677882,1180.16,1197.01,2001-03-13
0.000911989,-0.026550457,0.000623949,1541,34186.736,0.035966325,0,1197.66,1166.28,2001-03-14
0.000230375,0.005402323,6.33e-05,1541,34191.477,-0.013053937,0.013053937,1166.71,1173.03,2001-03-15
0.000255026,-0.019601891,0.00017239,1541,34184.233,0.02146323,0,1173.56,1150.78,2001-03-16
0.000131401,0.017515816,3.47e-05,1541,34191.972,-0.022683979,0.019768031,1150.53,1170.86,2001-03-19
0.000271072,-0.024652043,0.000176528,1541,34191.294,0.03300641,0.008293085,1170.81,1142.3,2001-03-20
0.000549048,-0.004600009,0.000262351,1537,34185.81,0.03907165,0.00189636,1122.14,1116.99,2001-03-22
0.00033173,0.019538015,0.0001159,1541,34197.439,-0.021466605,0.021466605,1117.58,1139.63,2001-03-23
0.000190877,0.010802709,4.12e-05,1541,34188.014,-0.017558118,0.017558118,1139.83,1152.21,2001-03-26
0.000125495,0.025151878,3.74e-05,1541,34190.252,-0.027753022,0.026251058,1152.69,1182.05,2001-03-27
0.000379188,-0.025114595,0.000303749,1541,34191.172,0.029478529,0,1182.17,1152.85,2001-03-28
0.000257122,-0.005137645,0.000133642,1541,34193.252,0.022133674,0.007257114,1153.29,1147.38,2001-03-29
0.000216491,0.009320944,9.38e-05,1541,34186.425,-0.016448609,0.012853147,1147.95,1158.7,2001-03-30
0.00028783,-0.035748866,0.000204928,1541,34181.715,0.040681282,0,1145.87,1105.63,2001-04-03
0.000359058,-0.003966426,0.000169212,1540,34180.75,-0.023092328,0.009928318,1106.46,1102.08,2001-04-04
0.00045684,0.041223274,4.09e-05,1541,34189.054,-0.042396825,0.042396825,1103.25,1149.68,2001-04-05
0.000473721,-0.021099236,0.000348156,1541,34178.457,0.028318777,0,1151.44,1127.4,2001-04-06
0.000161716,0.007196467,5.89e-05,1541,34180.509,0.017382099,0.015563764,1128.43,1136.58,2001-04-09
0.000202029,0.026226773,3.31e-05,1541,34173.625,-0.031436586,0.031436586,1137.59,1167.82,2001-04-10
0.000258965,-0.002244939,0.000111065,1541,34176.854,0.018766826,0.01179277,1168.38,1165.76,2001-04-11
0.00018855,0.014205292,7.99e-05,1541,34172.81,-0.021313403,0.01428985,1165.89,1182.57,2001-04-12
0.000113904,-0.004259163,6.58e-05,1541,34175.063,0.014677009,0.000962781,1183.5,1178.47,2001-04-16
0.00021188,0.009382135,0.000114648,1541,34163.965,-0.019779143,0.010599063,1179.68,1190.8,2001-04-17
0.000102064,0.012217495,3.84e-05,1541,34158.172,-0.016276867,0.012416936,1238.16,1253.38,2001-04-19
0.000114009,-0.00893346,7.81e-05,1541,34170.629,0.015506056,0,1253.7,1242.55,2001-04-20
9.51e-05,-0.015559122,7.47e-05,1540,34156.49,0.020736787,0,1242.98,1223.79,2001-04-23
8.93e-05,-0.012095464,5.58e-05,1539,34154.064,0.020185501,0.007469826,1224.36,1209.64,2001-04-24
0.000120044,0.015912801,4.21e-05,1541,34161.708,-0.020478307,0.018748783,1209.47,1228.87,2001-04-25
0.000103542,0.005170739,4.15e-05,1541,34152.715,-0.015785233,0.015785233,1228.75,1235.12,2001-04-26
0.000175495,0.013900285,3.92e-05,1541,34156.395,-0.014107964,0.014107964,1234.52,1251.8,2001-04-27
9.54e-05,-0.002917143,4.96e-05,1541,34152.835,0.020141612,0.012884988,1253.05,1249.4,2001-04-30
7.89e-05,0.012977075,3.5e-05,1541,34145.643,-0.01771834,0.012977075,1249.46,1265.78,2001-05-01
0.000120275,0.000473657,6.39e-05,1537,34147.659,0.012036674,0.005111515,1266.44,1267.04,2001-05-02
0.000165658,-0.015064417,0.000133632,1541,34145.699,0.021976627,0,1267.43,1248.48,2001-05-03
0.000260496,0.014352925,0.000139708,1541,34138.493,-0.028415481,0.01504744,1248.58,1266.63,2001-05-04
8.05e-05,-0.003155113,4.4e-05,1519,34186.563,0.008548243,0.00267286,1266.61,1262.62,2001-05-07
6.83e-05,-0.004494141,4.04e-05,1540,34316.235,0.011119118,0.000236806,1266.71,1261.03,2001-05-08
0.000127593,-0.004752793,9.63e-05,1541,34186.901,-0.011014345,0.000356739,1261.2,1255.22,2001-05-09
0.000116428,-7.96e-06,3.25e-05,1541,34187.729,0.010766347,0.009985501,1255.54,1255.53,2001-05-10
8.01e-05,-0.008151491,5.1e-05,1541,34185.644,0.015236455,0.00370574,1255.18,1244.99,2001-05-11
3.43e-05,0.002205214,1.59e-05,1541,34189.286,-0.006953896,0.003213981,1245.67,1248.42,2001-05-14
0.000100489,-0.000128119,4.85e-05,1541,34190.217,-0.009661216,0.006806683,1248.92,1248.76,2001-05-15
0.000119015,0.027853129,4.12e-05,1541,34183.647,-0.034295943,0.029144395,1249.44,1284.73,2001-05-16
9.73e-05,0.003100272,4.46e-05,1541,34195.914,-0.010724649,0.008901964,1284.99,1288.98,2001-05-17
5.89e-05,0.002588828,2.72e-05,1541,34184.858,0.008479732,0.002766854,1288.49,1291.83,2001-05-18
6.55e-05,0.015872313,1.83e-05,1541,34186.266,-0.019241123,0.016070369,1291.96,1312.63,2001-05-21
6.57e-05,-0.003211966,4.31e-05,1541,34194.382,-0.006893371,0.002358528,1312.83,1308.62,2001-05-22
7.89e-05,-0.015811154,5.52e-05,1536,34191.319,0.015919784,0,1309.38,1288.84,2001-05-23
7.06e-05,0.003013182,2.97e-05,1540,34184.701,0.010728834,0.00463607,1289.05,1292.94,2001-05-24
4.24e-05,-0.011557675,3.13e-05,1541,34187.812,0.013037284,0,1293.17,1278.31,2001-05-25
4.52e-05,-0.007895615,2.86e-05,1541,34185.385,0.01022876,0.00041466,1277.89,1267.84,2001-05-29
9.65e-05,-0.015867418,7.11e-05,1541,34181.948,0.017479332,0,1267.93,1247.97,2001-05-30
7.48e-05,0.006039032,3.17e-05,1541,34192.619,-0.011028088,0.011020076,1248.08,1255.64,2001-05-31
8.13e-05,0.00420354,4.41e-05,1541,34191.823,-0.01469643,0.007552115,1255.82,1261.11,2001-06-01
5.93e-05,0.004858604,2.41e-05,1541,34183.774,-0.008567416,0.005142742,1260.67,1266.81,2001-06-04
5.6e-05,0.012968866,1.77e-05,1540,34195.149,-0.015279908,0.015279908,1267.11,1283.65,2001-06-05
7.84e-05,-0.010833103,5.54e-05,1473,34192.709,0.011626307,0.000218118,1283.57,1269.74,2001-06-06
6.37e-05,0.0054339,2.57e-05,1535,34192.203,-0.0094252,0.005520039,1270.03,1276.95,2001-06-07
4.18e-05,-0.009497091,2.81e-05,1550,34182.658,0.013495928,0.00011746,1276.96,1264.89,2001-06-08
3.86e-05,-0.008470826,2.61e-05,1538,34187.968,0.01251314,0,1264.96,1254.29,2001-06-11
0.000134592,0.001234898,8.67e-05,1547,34191.174,-0.020226984,0.005255658,1254.39,1255.94,2001-06-12
4.85e-05,-0.011379548,3.31e-05,1556,34186.083,0.014520472,0.003100654,1255.85,1241.64,2001-06-13
8.59e-05,-0.017853336,6.42e-05,1541,34186.347,0.018452058,0,1241.6,1219.63,2001-06-14
0.000171628,-0.004897741,0.000108521,1540,34185.534,-0.015236237,0.001335316,1219.87,1213.91,2001-06-15
8.15e-05,-0.004903144,4.11e-05,1542,34204.546,0.010619307,0.005575482,1214.44,1208.5,2001-06-18
0.000218701,0.003139642,4.8e-05,1541,34185.707,0.015120552,0.01452456,1208.43,1212.23,2001-06-19
8.66e-05,0.008376634,3.01e-05,1531,34182.211,-0.01276047,0.010688358,1212.58,1222.78,2001-06-20
7.81e-05,0.010612746,2.67e-05,1541,34195.633,-0.016249153,0.013883587,1223.14,1236.19,2001-06-21
6.55e-05,-0.01006634,4.87e-05,1540,34190.383,0.013174885,0.000557628,1237.04,1224.65,2001-06-22
6.25e-05,-0.005392569,3.42e-05,1541,34185.832,0.01464179,0.005006421,1225.35,1218.76,2001-06-25
0.000150648,-0.001576821,0.000110257,1541,34194.626,-0.013243698,0.001721806,1218.6,1216.68,2001-06-26
0.000118882,-0.004068227,6.79e-05,1540,34187.161,0.010407104,0.002593695,1216.76,1211.82,2001-06-27
0.000110334,0.012105741,2.64e-05,1537,34187.573,-0.01911316,0.01911316,1211.07,1225.82,2001-06-28
5.29e-05,0.001230689,2.49e-05,1337,34186.834,-0.013138655,0.009003548,1226.2,1227.71,2001-06-29
4.78e-05,0.009461639,1.54e-05,1541,34181.972,-0.012785251,0.012466682,1224.42,1236.06,2001-07-02
2.47e-05,-0.001829101,1.55e-05,1047,34196.137,0.00590398,0,1236.71,1234.45,2001-07-03
5.3e-05,-0.0123322,3.75e-05,1541,34191.479,0.012406015,0,1234.45,1219.32,2001-07-05
0.00010686,-0.023392443,9.16e-05,1541,34188.685,0.025333791,0,1219.24,1191.05,2001-07-06
5.42e-05,0.006321372,2.07e-05,1541,34190.357,-0.010043948,0.009338166,1190.59,1198.14,2001-07-09
7.91e-05,-0.015002109,5.17e-05,1541,34187.791,0.019720698,0.00387144,1198.78,1180.93,2001-07-10
0.000135512,-0.001066992,5.83e-05,1541,34189.417,0.013997059,0.002881956,1181.52,1180.26,2001-07-11
0.000123041,0.023621926,1.32e-05,1541,34194.722,-0.025159981,0.025159981,1180.18,1208.39,2001-07-12
5.93e-05,0.005991254,2.84e-05,1541,34193.399,-0.012328047,0.008571434,1208.14,1215.4,2001-07-13
6.58e-05,-0.01125852,3.93e-05,1541,34183.37,0.016184311,0.003243943,1215.68,1202.07,2001-07-16
7.97e-05,0.009979561,3.44e-05,1541,34189.746,-0.015940624,0.010679187,1202.45,1214.51,2001-07-17
0.000124061,-0.006161693,8.61e-05,1541,34184.448,0.013354144,0,1214.44,1206.98,2001-07-18
0.00014661,0.00524411,4.85e-05,1541,34197.042,0.015830249,0.014247492,1207.71,1214.06,2001-07-19
6.91e-05,-0.003487498,3.7e-05,1540,34195.55,-0.007140735,0.000551279,1215.02,1210.79,2001-07-20
9.39e-05,-0.016445342,6.79e-05,1541,34187.853,0.020551743,0.003602538,1210.85,1191.1,2001-07-23
0.000120963,-0.016746924,8.23e-05,1541,34194.678,0.02163398,0,1191.03,1171.25,2001-07-24
0.000101496,0.015792364,3.01e-05,1532,34185.791,-0.016276219,0.015960375,1171.65,1190.3,2001-07-25
7.81e-05,0.010619687,2.78e-05,1541,34193.093,-0.018041154,0.01143385,1190.49,1203.2,2001-07-26
5.99e-05,0.002590309,2.69e-05,1541,34190.047,-0.011034308,0.005248355,1202.93,1206.05,2001-07-27
5.66e-05,-0.00109529,2.98e-05,1541,34184.806,0.007171762,0.002675094,1205.82,1204.5,2001-07-30
5.79e-05,0.005307512,2.2e-05,1541,34196.294,-0.015013095,0.015013095,1204.52,1210.93,2001-07-31
5.5e-05,0.003362816,2.12e-05,1541,34194.989,-0.00970319,0.00970319,1211.23,1215.31,2001-08-01
7.88e-05,0.003841518,1.96e-05,1541,34193.378,0.008977853,0.008467826,1215.93,1220.61,2001-08-02
7.89e-05,-0.00538,5.52e-05,1540,34186.341,0.012728629,0,1220.75,1214.2,2001-08-03
4.65e-05,-0.011545789,3.4e-05,1541,34195.108,0.014098173,0,1214.35,1200.41,2001-08-06
3.98e-05,0.003185339,1.79e-05,1540,34185.201,-0.009719479,0.005888648,1200.47,1204.3,2001-08-07
8.63e-05,-0.017801144,6.49e-05,1536,34183.534,0.021373811,0.001982424,1204.4,1183.15,2001-08-08
0.00010724,-0.000473273,6.26e-05,1541,34184.694,-0.008502249,0.000996521,1183.53,1182.97,2001-08-09
0.000106946,0.00567075,5.7e-05,1541,34184.12,-0.020128659,0.008330717,1183.43,1190.16,2001-08-10
4.19e-05,0.00082308,2.22e-05,1541,34191.585,-0.007314215,0.003070498,1190.16,1191.14,2001-08-13
6.16e-05,-0.003927824,2.81e-05,1541,34187.782,0.012194608,0.006275961,1191.29,1186.62,2001-08-14
6.96e-05,-0.007027067,4.53e-05,1541,34184.823,0.011482636,0.003767972,1186.73,1178.42,2001-08-15
0.000119012,0.002865113,6.29e-05,1541,34194.309,-0.013391004,0.003203637,1178.02,1181.4,2001-08-16
0.000138049,-0.017586849,0.000115073,1541,34195.563,0.021893908,0,1181.66,1161.06,2001-08-17
4.1e-05,0.007732704,1.55e-05,1536,34196.663,-0.008790304,0.007903485,1161.97,1170.99,2001-08-20
3.55e-05,-0.004584643,2.27e-05,1409,39049.786,0.007149478,0.001591975,1167.43,1162.09,2001-08-23
7.95e-05,0.019142848,1.39e-05,1541,34189.742,-0.019649241,0.019649241,1162.09,1184.55,2001-08-24
4.58e-05,-0.004194687,2.5e-05,1541,34181.73,-0.007425232,0.001619038,1184.93,1179.97,2001-08-27
7.58e-05,-0.014822553,5.32e-05,1541,34184.766,0.015798144,0.000381539,1179.21,1161.86,2001-08-28
8.23e-05,-0.011211899,5.57e-05,1576,34738.894,0.016929564,0.004689763,1161.51,1148.56,2001-08-29
0.000153839,-0.01726467,0.00010122,1541,34190.074,0.023615051,0.002738715,1148.6,1128.94,2001-08-30
0.000121488,0.004498163,3.95e-05,1541,34193.997,-0.013623288,0.011273382,1129.03,1134.12,2001-08-31
0.000146425,-0.001067985,6.34e-05,1541,34191.032,-0.023061176,0.019065838,1133.58,1132.37,2001-09-04
0.000245844,-0.001881834,0.000126137,1541,34194.866,-0.018361859,0.002274672,1132.94,1130.81,2001-09-05
0.000303155,-0.022870754,0.000187599,1540,34195.631,0.023160087,0,1131.74,1106.15,2001-09-06
0.000278006,-0.01876683,0.000161104,1541,34195.388,0.022189421,0,1106.4,1085.83,2001-09-07
5.57e-05,0.002786385,2.53e-05,764,49032.955,-0.006964257,0.003801851,1089.5,1092.54,2001-09-10
0.000527507,-0.049592287,0.000463252,1540,34187.303,0.051729842,0,1092.54,1039.68,2001-09-17
0.000108577,-0.006461137,5.36e-05,1542,34195.961,0.016544433,0.007337494,1038.77,1032.08,2001-09-18
0.000433449,-0.01581076,0.000220976,1541,34185.958,0.053671586,0.005956622,1032.74,1016.54,2001-09-19
0.000532549,-0.031268165,0.000423202,1541,34196.683,0.031268165,0,1016.1,984.82,2001-09-20
0.001481817,-0.018534616,0.001016071,1541,34193.577,0.041254185,0,984.54,966.46,2001-09-21
0.000755567,0.037993396,5.14e-05,1541,34192.836,-0.043203088,0.043203088,965.8,1003.2,2001-09-24
0.000170166,0.008395572,7.06e-05,1541,34191.817,0.018666163,0.013550705,1003.45,1011.91,2001-09-25
0.000148467,-0.00604429,7e-05,1541,34189.313,0.017470327,0.007891567,1012.27,1006.17,2001-09-26
0.000175192,0.011138876,6.5e-05,1541,34194.63,-0.020504793,0.011727908,1007.04,1018.32,2001-09-27
0.000191296,0.020579817,3.9e-05,1541,34193.601,-0.020849066,0.020849066,1018.61,1039.79,2001-09-28
0.000124398,-0.002828366,7.42e-05,1541,34183.281,0.013715938,0,1040.94,1038,2001-10-01
0.000124163,0.011297932,4.8e-05,1540,34195.863,-0.015234224,0.011297932,1038.55,1050.35,2001-10-02
0.000213873,0.019022172,0.00010611,1541,34185.859,-0.032031309,0.022618058,1051.33,1071.52,2001-10-03
0.000210157,-0.002829754,0.000108065,1541,34185.436,0.015149411,0.010981375,1072.28,1069.25,2001-10-04
0.00019275,0.001223985,9.42e-05,1541,34186.064,-0.017734548,0.002549057,1069.62,1070.93,2001-10-05
8.12e-05,-0.005142904,4.57e-05,1542,34193.062,0.009011964,0.000874961,1062.44,1056.99,2001-10-09
0.000132903,0.023058338,2.96e-05,1541,34188.826,-0.027101625,0.023261757,1056.75,1081.4,2001-10-10
0.000173009,0.01472924,4.12e-05,1541,34188.537,-0.016668964,0.016668964,1080.99,1097.03,2001-10-11
0.000344874,-0.005601436,0.000207713,1541,34194.519,0.023305104,0,1097.43,1091.3,2001-10-12
0.000132737,-0.001714472,8.44e-05,1541,34195.837,0.012406604,0,1091.65,1089.78,2001-10-15
0.000118049,0.006930187,4.68e-05,1542,34195.923,0.013276937,0.010658786,1089.98,1097.56,2001-10-16
0.000247628,-0.01923552,0.000151877,1541,34186.744,0.027926257,0.008690737,1097.54,1076.63,2001-10-17
0.00011366,-0.007791932,6.94e-05,1541,34191.572,0.012509031,0.000788852,1077.09,1068.73,2001-10-18
8.3e-05,0.004146322,4.07e-05,1541,34196.05,-0.017142527,0.006445527,1068.61,1073.05,2001-10-19
8.83e-05,0.014868238,3.32e-05,1541,34196.399,-0.018742826,0.015794788,1073.48,1089.56,2001-10-22
0.0001306,-0.004994561,7.79e-05,1541,34187.676,0.016014871,0.008305627,1089.9,1084.47,2001-10-23
0.000277861,0.013073039,0.000163515,1541,34187.41,-0.031298163,0.013109419,1085.2,1099.48,2001-10-25
0.000143123,0.004326635,7.03e-05,1541,34188.955,-0.014849356,0.009517419,1100.09,1104.86,2001-10-26
0.000135023,-0.02384697,0.000103236,1541,34191.268,0.023865513,0,1104.61,1078.58,2001-10-29
0.000201347,-0.017428188,0.000159384,1541,34196.338,0.023163364,0,1078.3,1059.67,2001-10-30
0.000174879,0.000226434,7.57e-05,1541,34194.232,0.016170382,0.014054518,1059.79,1060.03,2001-10-31
0.000190265,0.022495082,5.75e-05,1541,34194.293,-0.029255516,0.024080702,1059.78,1083.89,2001-11-01
0.000127107,0.002579458,6.94e-05,1540,34191.029,-0.012978138,0.005088039,1084.1,1086.9,2001-11-02
0.000144485,0.013929392,2.79e-05,1541,34187.578,-0.017795102,0.017795102,1087.2,1102.45,2001-11-05
0.000133388,0.014207112,4.86e-05,1541,34195.613,-0.022004508,0.015198914,1102.84,1118.62,2001-11-06
6.4e-05,-0.002881666,3.92e-05,1413,39607.645,0.012180897,0.006768698,1119.02,1115.8,2001-11-07
0.000135101,0.002372162,4.81e-05,1540,34185.201,0.01806221,0.017721589,1115.8,1118.45,2001-11-08
0.000117139,0.001268707,4.28e-05,1541,34184.427,-0.01064397,0.003997222,1118.54,1119.96,2001-11-09
0.000349942,-0.001768932,0.000226501,1538,34196.656,-0.021072567,0.001248874,1120.31,1118.33,2001-11-12
0.000170825,0.018156137,2.13e-05,1547,34184.107,-0.018437091,0.018437091,1118.33,1138.82,2001-11-13
5.25e-05,0.003950978,2.43e-05,1471,38712.991,-0.01058053,0.007196641,1136.71,1141.21,2001-11-14
8.33e-05,0,4.37e-05,1541,34185.665,0.009993421,0.004589831,1141.21,1141.21,2001-11-15
7.45e-05,-0.003657402,3.97e-05,1541,34192.196,0.011964391,0.001119978,1142.24,1138.07,2001-11-16
7.09e-05,0.010431504,2.2e-05,1541,34182.95,-0.010553173,0.010553173,1138.65,1150.59,2001-11-19
6.71e-05,-0.007411898,4.09e-05,1541,34193.106,0.008960149,0.001206854,1151.06,1142.56,2001-11-20
6.21e-05,-0.005009639,3.75e-05,1541,34195.208,0.011335954,0,1142.66,1136.95,2001-11-21
2.17e-05,0.011637951,4.33e-06,1025,34194.119,-0.013249281,0.01225497,1137.03,1150.34,2001-11-23
5.59e-05,0.005971668,2.33e-05,1541,34187.109,-0.010164797,0.006533196,1150.34,1157.23,2001-11-26
